"","GSM2460692","GSM2460693","GSM2460694","GSM2460695","GSM2460696"
"C1orf115",7.37595672604824,8.37455674835588,8.65215201963543,7.40461231598602,9.53092713096861
"Isoc2",6.51430378713771,7.06122873290937,7.22396013586952,7.62784923139174,7.45368323605523
"Elmo3",4.75450434530442,4.62656154220446,4.42855688230093,4.73213317881818,4.86172733862714
"Katnbl1",8.66607194696566,7.6821681184209,7.56863348002304,7.21669132703591,7.61959310210873
"Txndc15",8.90473531042543,9.79766448786667,9.83353554304493,9.51308453481234,9.44381687047625
"Mctp1",8.75310745324707,8.58837680879725,8.52272403101758,7.84085959163284,8.63832904398618
"Grtp1",4.51517203868706,4.55953103336089,4.71283139330281,4.61860521113003,5.06333496204899
"Zfhx4",5.23945540611448,7.75685484301809,7.56809038208693,5.72243114435304,6.33995083329213
"Acbd4",5.68839800874696,5.69785049743195,5.70352099770662,5.31054274786308,5.85027128188623
"Micall2",8.16580220043651,7.62344685418735,7.57899911302978,8.43909169163577,7.95394266372889
"Mterf1",6.22960906339994,6.90205189278348,6.74614826454301,6.16091818866866,6.45585476799515
"Iqca1",4.07531626215733,5.3488521697663,4.92126847111813,4.73520023841017,4.26418841984564
"Lrrc31",3.61483619463975,3.79727962552271,3.71912828171037,3.66158100415052,3.70001438951471
"Sugct",4.95284882162065,7.49875741762015,6.81715391022893,6.20925099905476,5.83692577111849
"Myh14",5.40250046196897,5.02934892176965,5.1900893382403,5.37631227877506,5.33925098208572
"Rergl",5.41033499474801,7.14481509021176,7.2536195897871,5.92384575070979,7.75912220173844
"Klhl36",7.16545368707784,7.34795417554272,7.15306126376522,7.04337875708037,7.62784923139174
"Znf665",4.52864958319051,5.81931431976757,5.19412368982311,5.23765771885309,5.6945470607787
"Clmn",5.99812159897583,6.61252664931864,6.40883332317625,5.65162082479342,6.72370504863689
"Sem1",7.21358534721169,8.13800814514614,8.11981715060404,7.83566841779664,8.18428656357584
"Gsdmd",8.24953082517036,6.58681672474742,6.84624576437689,7.30904451874823,7.75798895786178
"C12orf49",6.33654110147894,6.20973426548816,6.29029893674711,6.17830826801717,6.05773409844654
"Alg9",6.15366500957971,7.10422077277633,7.11037910377543,6.59077230153875,7.35903384415375
"Znf408",7.32006116832127,6.54189376413721,6.71973205531941,7.01029303458995,6.84975188354623
"Ugt2a3",3.28772837606283,3.50939035965238,3.45727788410265,3.67516462361982,3.35250797252048
"Tfpi2",5.12850069182152,5.65820103928452,4.96558649504191,5.8055003636161,6.32582491723238
"Carf",4.56977694051518,5.41724665338327,5.42830110120808,4.88405277664867,4.91864010971681
"Shcbp1",5.45694194924269,5.2358529452534,5.44214309177884,6.58879534262332,4.90244423339465
"Hhipl2",4.96690846473677,4.63274563760042,4.68605045168063,4.73125851123962,4.59865427400017
"Hps6",6.92221656892473,6.52612462112275,6.49611326183182,6.58087563704214,6.91818414227112
"Vash2",4.00108151292315,6.54682393127148,6.94846714927895,4.8372400059248,5.29507956650012
"Ptcd2",5.72526891659176,6.564089562073,6.38047848371036,6.39219677945497,6.49906481563885
"Sltm",9.59914715335251,10.1879717530273,10.1477618726797,9.7152635627161,10.1818916725266
"Mmrn2",5.4195485608282,6.82415906595262,7.11653113654136,6.60016240735716,6.8728706490273
"Ehmt1",5.23404900273073,5.29008431837146,5.17756351674566,5.28012448464531,5.16237312087396
"Agmat",4.92083219561516,4.16700142752779,4.26516333628039,6.68542087514302,4.40924495647973
"Nipal2",6.59225661496573,7.10370633129225,7.17836405176437,6.48332520674683,6.86483976567429
"Tle6",4.0801962985397,4.0627412279756,4.14899480764612,4.09475064350518,4.10064176266413
"Mob3b",6.12422124166581,7.36960131706116,7.20632975242481,6.69188555805393,6.79261839836385
"Znf552",7.22915152599194,5.86171212400534,5.74327721223639,5.44814957077014,5.89799690145581
"Wdr78",4.08614930007988,4.25002508157825,4.15570856087282,4.1022402764964,4.31901931782313
"St7",5.15165905930189,6.13387490647599,6.12566696512167,5.59991741304382,5.92910894536759
"Catsperb",3.76129560383489,3.9059555478547,3.85864736727747,3.68825314668848,3.97740309933843
"Arhgap28",4.58400530307492,4.91951652356437,5.07661439289681,5.13383990910388,4.56621265247263
"Camkmt",4.98710761196852,5.3191873957508,5.1650499650062,5.22192320527851,5.41033499474801
"Efcc1",4.85647996925028,5.01393361371842,5.00292576380685,5.09565532923342,5.13161294538414
"Mettl8",4.91251752103092,5.90758268686399,5.91476247264644,5.6041431686426,5.70919146227756
"Naa40",6.00725728086992,6.32582491723238,6.27911932069677,6.38487287730676,6.3092611153285
"Zmym1",6.28398216291663,7.31271725693219,7.25987870752737,6.62490138752627,7.14378174668662
"Kdm8",5.01261259983409,4.75538375073091,4.7720215230524,4.91514093808183,4.82937996007375
"Qser1",5.93102488776171,6.43870404360473,6.50250552214079,6.42400273710136,6.34190866134561
"Gemin6",6.6739923745028,7.12063876651347,7.00825873724341,6.98389845667398,7.19959636201914
"Peak1",8.58314129920878,9.8303849908759,9.71234742237811,9.31303540976866,9.32640288156735
"Lonrf3",4.82806553057348,4.6574415587691,5.092114734429,4.88536596242698,4.68121508431561
"Pip4k2c",7.87447152609992,7.60748547578887,7.43176718357474,7.43283396225621,7.45100516353684
"Tmc5",4.1213234261441,4.30758289069696,4.08506972674089,4.09849879063048,4.50797008515582
"Ccdc102b",5.42461296142667,7.5915801250534,7.44887043912877,7.94918932447874,7.24893196482502
"Arhgef5",5.71581521596157,6.04427185837855,6.00244572497395,5.69312967611639,6.28689467783273
"Nhej1",6.39415541738202,6.54436016182058,6.98592140973213,6.07313735999757,6.81965365938101
"Agbl2",3.91215933757748,4.16597820247941,4.13339001367166,3.61368794580027,3.93112105432547
"Fam124b",5.03596046951433,5.79883400673887,5.71392902271221,5.45694194924269,5.66384892529031
"Rnf122",6.70432260260606,6.01974737850741,6.02119059296395,6.23543669552006,6.01445470505845
"Cfap69",6.79111747477302,7.26770105516407,6.75463948570651,6.48726028062523,7.30327687545462
"Mfsd13a",5.69643541284397,4.77816305396867,4.67593085174862,5.33240244045102,4.92170691437715
"Cspp1",5.03067228258643,5.53399463248696,5.28103094850357,5.3703573535847,5.30690173870206
"Pdzd3",5.11119183853862,5.22865460134675,5.14809497584168,4.86435560580034,5.06820043730481
"Fam57a",6.421070956558,7.27971328631063,7.51925581202703,7.91137017536624,6.88695275670938
"Ephx3",4.21993736231144,4.38705712833042,4.60175836689416,4.68825249012486,4.22043115292936
"Tm4sf20",3.79437103890371,3.78406489252531,3.94556145229741,3.66843653397364,4.03784852955387
"Nek11",4.89850340690507,5.11740291479867,5.03551935936041,5.02625317455148,5.20800593177083
"Tubal3",4.72423795577216,4.30615233484204,4.26661830683495,4.11710556802695,4.04063540012054
"Znf669",5.35615739634422,5.84120682825847,5.58257972673547,5.31190966319362,5.75181864028638
"Rbfa",6.35459986337009,6.5586574807037,6.39024009551284,6.89449528036521,6.67001049064251
"Jhy",4.69176903828585,5.00204337959932,5.02008913752198,4.83549000100077,5.08901600357702
"Treml2",6.98136947203537,5.33925098208572,5.36165257379905,5.27106379550316,5.30371604380147
"Bora",5.82026313813812,5.78315881186732,5.75799230633772,5.43337644056108,5.70730117702051
"Tctn2",5.53305913250022,5.3923930052653,5.54658629006904,5.35296840563183,5.4195485608282
"Alg13",7.13142857846502,7.58391856157292,7.61628827541907,7.17578246219563,7.43389809867871
"Cpsf7",6.1821723127504,5.80788250925164,6.11215952446339,5.69123736991074,5.85600179614566
"Baalc",4.46412335102167,4.94364096623841,5.26564127733503,4.82806553057348,5.47637919844167
"Rpap2",5.93436999863407,6.3443466212851,6.27863655439806,6.20489626455098,6.16284869890513
"Cbll1",6.38047848371036,6.24414948238404,6.2553045053957,6.36925060049251,6.19813314083382
"Nudt18",6.54189376413721,6.48972281065345,6.37608440513689,6.57544174992227,6.63876744944335
"Rabep2",6.17202683547686,5.95449646614261,5.93006439521915,6.1116743498044,6.18410557707961
"Thsd4",5.05272173941991,5.49723804470583,5.39791061222738,5.47869997224432,5.41724665338327
"Uba5",6.61994870796515,7.80008220949045,7.82359675358578,7.42217457357901,7.36748680418559
"Dcakd",4.89324686687842,4.8958729661349,4.88798723296337,4.82500287538113,5.24936994473432
"Ccdc134",5.25615285813445,5.22102278113893,5.04522399669065,5.2724231685185,5.2932635163604
"Znf212",7.1134518992859,6.92322806502968,6.96922632561695,7.17836405176437,7.16907383983589
"Zc3h14",6.95302249842709,7.91314206622432,7.91726471217965,7.38443087449665,7.75289553788067
"Podnl1",5.00644796399273,5.43983555033307,5.437063106986,5.40296479938356,5.02934892176965
"Map9",5.05581392363785,5.92958647505263,5.73427025056652,5.66243546288092,5.94970819036555
"Hdac11",5.8402536126441,5.8798427583815,5.84072993295895,6.12711180232374,6.0481058036004
"Caap1",6.98389845667398,7.66213639743336,7.61518836515064,7.23382946381455,7.37807216580066
"Plbd1",11.1987232347696,9.25428376856519,9.22149852544205,8.63832904398618,8.47589565263118
"Lpcat1",9.60050190283374,8.77828106161245,8.90212654045615,9.46207630691265,9.12004765796351
"Rin3",7.3934430778954,6.14111079704951,6.14641683568374,6.63876744944335,6.29419060822608
"Znf671",5.87698267941679,5.56618824775573,5.51024665737351,5.87794022902749,5.558243677352
"Mcmbp",8.58090140216778,8.1798168126663,8.09240076748605,8.04441405403576,8.03952777698475
"Ggnbp2",8.46665422039538,8.88223031303573,8.75229672820798,8.63450153365751,8.77337838412454
"Znf672",5.60507909475417,5.44722132395137,5.38641943702598,5.46156417311621,5.594756042685
"Atp8b4",6.34727843061359,7.01638457643409,6.94290467215171,4.9866701029308,7.65106538472836
"Thnsl1",4.61284052145179,5.53631890558368,5.34336167080481,5.01920840217933,5.35068197347964
"Prr5l",6.08180563311781,6.48824426671228,6.37314557054517,5.74755046808642,6.0394596079834
"Calcr",3.99764644993271,4.19291572655601,4.08344530834402,3.98900588726335,4.02549969036086
"Cybrd1",8.7856460627715,9.84943191617811,9.70220857052058,8.50603221125736,9.49673422589299
"Nup85",7.55612891971389,8.22741146224999,8.29033565487556,8.28767929547818,8.26459028944302
"Naa60",8.83209005839547,8.56231668961033,8.66839793525308,8.98029503354548,8.84219695291965
"Tmc7",4.06768012044641,4.37263119239206,4.63715712728115,4.54566690059298,4.66933286964324
"Morn1",4.9006878185269,4.81887686210342,4.69220700095921,4.93091523628905,4.88230015456866
"Btnl8",6.98895936666558,4.51112027308146,4.70755852177158,4.65964469206418,4.57600585469699
"Tusc3",5.09034540555394,6.34776836329428,6.41568155173815,5.54378487088,6.30439092842895
"Pyroxd1",8.49309398062256,8.63144008889805,8.56157293334617,8.51037033525976,8.54682152303886
"Actr5",5.6789582721604,5.80407180997945,5.66243546288092,6.03801975054037,5.85122689994671
"Atad5",5.05979093452651,4.73871875652539,5.14987617165016,5.00380811668204,4.83854952247043
"Setd6",6.158009778775,7.07912585390376,7.03827986057816,6.65561118371279,6.83368699110265
"C2orf54",4.28067860345239,4.33983707793482,4.45685619013011,4.37403175467855,4.39584681812386
"Tceal4",9.63866146173404,10.769560861278,10.8084444763552,10.471689468752,10.5880716891354
"Mrm1",5.77127045862381,5.37127480565274,5.39561347636478,5.28646006404624,5.63278997122266
"Adm2",6.07265584687993,5.86266403206109,5.93915893897077,5.74232897864654,5.74185451168311
"Fam110d",5.41494198452496,5.51630111883572,5.72621665983182,5.6789582721604,6.30585512776539
"Map6d1",5.56244781184548,5.40387929363235,5.43522349415864,5.59381728475738,5.42138905701079
"Ubxn8",6.68741099212115,7.5729910977691,7.58009053617552,6.90054340781145,7.63501850327037
"Dok3",7.15151641002002,5.19591480472393,5.16862804040621,5.35113903873219,5.27605099385929
"Tnip3",3.75029488520231,3.95744299801137,3.95744299801137,3.90471466305225,4.03449110109955
"Kiaa0319l",8.69338293174535,7.31586325279885,7.27501005061464,7.61353224221131,7.59597092237061
"Synpo2l",4.19240912538779,4.45867257930547,4.14744180123943,9.35577699531316,4.04007890123066
"Cntd2",6.29029893674711,6.02167197852707,6.24221133373729,6.16816536316327,5.93676669581191
"Slc35e1",7.28284820956692,7.3971597160619,7.37489821026156,7.36325782407128,7.25414041382365
"Kat6a",8.21445128677932,8.08127038087617,7.92138221407616,7.51007849931396,7.8138283273885
"Linc00472",3.97740309933843,4.35816246171912,4.33086537446992,3.93354074217806,4.50661992380278
"Znf696",5.33331549171845,5.49584459316687,5.42046505684918,5.45832750702643,5.60742845832308
"L2hgdh",4.63009590834807,4.8512358249785,4.73563647393731,4.80049515821072,4.68033340234531
"C10orf95",5.01965156371676,4.80355959726124,4.70712077692436,4.86916947949543,4.78867289043114
"Dhdds",6.61005607974941,6.58484078553957,6.64620981690374,6.67499049351701,6.97630962739757
"Plppr3",5.51955081894274,5.12316648449849,5.17265040885747,5.0863559185531,5.48332780950213
"Syndig1",5.34427365950191,5.81026576508271,5.89608578552543,6.24318083226132,5.58445031929575
"Nol10",6.08903590694953,6.53006754460593,6.55322572911426,6.31462238767614,6.65115976758574
"Pdzd7",5.63561421550266,5.38596059221818,5.48055320064514,5.33012198601836,5.36714520771297
"Ermp1",7.18405922157274,7.47831829779553,7.32268586849294,7.03675327049126,7.16648804094695
"Paqr6",5.5900650143842,5.33468417188934,5.35068197347964,5.4449102038728,5.28510308839516
"Dennd1c",7.00673542496355,5.20531919450764,5.0042503184529,5.4977031526079,4.77027030997354
"Cep76",5.54845408569952,6.76612726464569,6.60214836280964,6.18797571908251,6.37363474813092
"Jade1",7.99526615076307,7.84259534146441,7.73370294016225,7.35164089697313,8.31966735367062
"Dennd2d",7.86343411838359,6.77161977102035,6.43478432441962,6.47940897037429,7.74272385480518
"Dnajc22",4.48768069609443,3.95981260524088,4.36796253438349,4.56264750468443,4.1999523314151
"Wdr76",4.0709608611041,4.52372137788941,4.60397285387645,4.76633582073573,4.42212659759945
"Atat1",5.43614467089641,5.40941281208096,5.56806036159737,5.42968607093736,5.3813546381053
"Znf767p",6.94442013295471,6.84724698428373,6.7791142083435,6.60758449045657,7.04082980332003
"Wls",8.46310705652136,8.97577112628848,9.02441935001191,8.4412019008959,8.99030623888147
"Znf442",3.75187957689176,4.03280924347151,4.07965346972683,4.15931504289512,3.90346513868507
"Cped1",5.80692776200621,7.36537251018023,7.22188570642615,6.59967056164527,6.76212768090494
"Grhl2",4.19794462321132,4.32992321566577,4.48406206894776,4.63935732413521,4.65523886142292
"Trmt2b",5.40387929363235,5.57602406663851,5.47406445860313,5.18919353227825,5.31600101524125
"Dsn1",5.78695965746371,5.76605684763928,5.82930449940269,5.88032059039757,5.4977031526079
"Frmd1",5.51397400176919,5.38917941923829,5.38365706838528,5.21294338954342,5.55217914339004
"Dnajb14",8.37318515981559,8.52199178062477,8.29763705759469,8.04196974864746,8.28239038294034
"Pof1b",3.62829754296636,3.62720205966598,3.54028265435993,3.56479254600502,3.59214831582264
"Svep1",5.03375573886937,5.23225809467962,5.10630797171875,4.88011551331357,5.27650579091806
"Ttc26",4.92916027553255,4.98447543234368,5.01172882387924,4.90594315566154,4.67725081704072
"Plekhh3",5.34473345718782,5.42553924540813,5.37585317497259,5.26834904036372,5.53072857536538
"Stn1",5.83644956500284,6.28349681117643,6.35264791346849,5.94348036455103,6.14641683568374
"Cald1",8.51834390425884,10.3953991411757,10.2898457043028,9.69358167765783,9.65536360987751
"Psca",4.09475064350518,3.70880729535253,3.67706633708955,3.92015066035431,3.66746923276029
"Greb1l",4.41016646822429,4.51157167856269,4.24806620623879,4.364235825747,4.80968309461113
"Pcnx2",5.4319939660687,5.90230847787313,5.85552157443417,5.4195485608282,5.57836194803089
"Esrp2",4.81538034542273,4.38520276041033,4.47818164432098,4.77859875905508,4.61993592276195
"Dock5",8.00250742120598,5.93820336382215,5.77649803498328,5.97893544703076,5.40802880901417
"Trappc13",5.78268519727309,5.9267152768903,5.84311702374861,5.6784862862196,5.8717355942383
"C10orf88",5.92049605026915,6.64223706608762,6.65115976758574,6.06302561818525,6.44408459865578
"Tmem156",3.97331425757755,3.90097188821313,3.77959670518368,3.81303366765477,3.80663202033317
"Glra3",3.48320771959628,3.55784644691267,3.53566483232273,3.45491862731636,3.45960046543157
"Rmi1",8.30562938817717,7.49176179183402,7.49553227822557,7.25309618826401,7.18198918681991
"Fam192a",7.75459682029194,7.38761095953286,7.39185266432747,7.38178029069549,7.31428893294058
"Mindy3",5.96791041430916,6.61746763961905,6.54534815240688,5.79122660179577,6.1768596744488
"Wwc2",5.07307990510418,6.10155896632742,6.3951370751212,6.11119269314406,5.96407802590555
"Dglucy",8.01035276793179,6.9242326172193,7.07503901125091,7.16596934197492,6.78162173856816
"Ubtd1",5.59569240183182,5.83359073898917,5.75086773966228,6.03465063680096,6.01878742592718
"Foxred2",5.22057666738978,4.96470639082572,5.12583441446802,5.04654475584803,5.02537218695343
"Tmem62",5.28148300833069,5.29280985059746,5.4190885117057,5.16639459020807,5.33696547982524
"Nrsn2",5.50698866526251,5.39928864382723,5.28827481765827,5.44445006972011,5.45925017841352
"Slc8b1",6.31754357303088,5.59663180426664,5.53864970947257,5.73427025056652,5.70446652172448
"Pank2",9.57781406882058,9.14880931453411,9.08982416218316,8.91519628434411,9.05725722609903
"Fbxl18",5.10675142640676,5.07131061144773,5.15835566519838,5.18337861621979,5.06421628514909
"Sema6d",4.70976013815764,5.92145297979966,5.66904370385714,5.39101694250759,5.76178897595488
"Znf556",4.39076538174663,4.35441360618664,4.01872602980756,4.60707751208728,4.40786349366227
"Csrnp3",4.29704806491014,5.55264564965967,5.54144779533558,4.96294522683968,5.65020550900962
